locale,key,englishValue,overlayValue,overlayStatus,section,priorityRank
es,home.diff.languages,15 Languages,15 idiomas,present_and_translated,home,3
es,home.diff.languagesDesc,"English, French, Filipino, Hindi, Spanish, Chinese, Arabic, Korean, Portuguese, Punjabi, and more","Inglés, francés, filipino, hindi, español, chino, árabe, coreano, portugués, punjabi y más",present_and_translated,home,3
es,home.diff.patho,Deep Pathophysiology,Fisiopatología profunda,present_and_translated,home,3
es,home.diff.pathoDesc,"Cellular-level explanations, receptor-level drug MOA, not just surface summaries","Explicaciones a nivel celular, MOA de fármacos a nivel de receptor, no solo resúmenes superficiales",present_and_translated,home,3
es,home.diff.region,Canada & US,Canadá y EE. UU.,present_and_translated,home,3
es,home.diff.regionDesc,"CAD/USD pricing, regional lab values, scope-of-practice language","Precios CAD/USD, valores de laboratorio regionales, lenguaje de alcance de práctica",present_and_translated,home,3
es,home.diff.scope,Tier-Specific Scope,Alcance específico de nivel,present_and_translated,home,3
es,home.diff.scopeDesc,"monitor/report, RN protocol-based, NP order/prescribe","monitorizar/informe, basado en protocolo de RN, pedido/prescripción de NP",present_and_translated,home,3
es,home.email.button,Send Me Practice Questions,Envíame preguntas de práctica,present_and_translated,home,3
es,home.email.disclaimer,No spam. No sales pitches. Just clinically useful study material. You control how often you hear from us.,Sin spam. Sin argumentos de venta. Sólo material de estudio clínicamente útil. Usted controla la frecuencia con la que recibe noticias nuestras.,present_and_translated,home,3
es,home.email.freq.biweekly,Every two weeks,Cada dos semanas,present_and_translated,home,3
es,home.email.freq.daily,Once a day,Una vez al dia,present_and_translated,home,3
es,home.email.freq.everyOtherDay,Every other day,Día por medio,present_and_translated,home,3
es,home.email.freq.monthly,Once a month,Una vez al mes,present_and_translated,home,3
es,home.email.freq.threeWeek,3 times a week,3 veces por semana,present_and_translated,home,3
es,home.email.freq.twiceWeek,Twice a week,dos veces por semana,present_and_translated,home,3
es,home.email.freq.weekly,Once a week,Una vez a la semana,present_and_translated,home,3
es,home.email.frequencyLabel,Send me questions:,Envíame preguntas:,present_and_translated,home,3
es,home.email.invalidEmail,Please enter a valid email address.,"Por favor, introduce una dirección de correo electrónico válida.",present_and_translated,home,3
es,home.email.placeholder,Enter your email address,Introduce tu dirección de correo electrónico,present_and_translated,home,3
es,home.email.somethingWrong,Something went wrong. Please try again.,Algo salió mal. Por favor inténtalo de nuevo.,present_and_translated,home,3
es,home.email.subscriptionFailed,Subscription failed. Please try again.,La suscripción falló. Por favor inténtalo de nuevo.,present_and_translated,home,3
es,home.email.subtitle,"Receive practice questions with detailed rationales, pharmacology review cards, and exam strategy breakdowns. Choose your preferred frequency and adjust it anytime from your profile settings. Written by nursing educators. Useful from day one. Unsubscribe anytime.","Reciba preguntas de práctica con fundamentos detallados, tarjetas de revisión de farmacología y desgloses de estrategias de examen. Elija su frecuencia preferida y ajústela en cualquier momento desde la configuración de su perfil. Escrito por educadores de enfermería. Útil desde el primer día. Darse de baja en cualquier momento.",present_and_translated,home,3
es,home.email.success,You are subscribed. Check your inbox for study tips.,Estás suscrito. Revisa tu bandeja de entrada para obtener consejos de estudio.,present_and_translated,home,3
es,home.email.title,Free Clinical Reasoning Questions - You Choose How Often,Preguntas gratuitas de razonamiento clínico: usted elige la frecuencia,present_and_translated,home,3
es,home.examPath.badge,Exam-Specific Prep,Preparación específica para exámenes,present_and_translated,home,3
es,home.examPath.bothNote,All content is available regardless of region. Choose your primary exam to get personalized recommendations.,Todo el contenido está disponible independientemente de la región. Elija su examen principal para obtener recomendaciones personalizadas.,present_and_translated,home,3
es,home.examPath.ca.cta,REX-PN Prep Guide,Guía de preparación de REX-PN,present_and_translated,home,3
es,home.examPath.ca.desc,"Prepare for the Regulatory Exam–Practical Nurse with Canadian-specific content: RPN scope of practice, CNO standards, metric units, and SI lab values.","Prepárese para el examen reglamentario: enfermero práctico con contenido específico de Canadá: alcance de la práctica de RPN, estándares CNO, unidades métricas y valores de laboratorio SI.",present_and_translated,home,3
es,home.examPath.ca.pill1,CAT-Based Exam,Examen basado en CAT,present_and_translated,home,3
es,home.examPath.ca.pill2,CNO Standards,Estándares CNO,present_and_translated,home,3
es,home.examPath.ca.pill3,SI Units & Metric,Unidades SI y métricas,present_and_translated,home,3
es,home.examPath.ca.subtitle,Registered Practical Nurse,Enfermera practicante registrada,present_and_translated,home,3
es,home.examPath.ca.title,Canada — REX-PN,Canadá — REX-PN,present_and_translated,home,3
es,home.examPath.heading,Choose Your Exam Path,Elija su ruta de examen,present_and_translated,home,3
es,home.examPath.subtitle,NurseNest delivers targeted preparation for both Canadian and American nursing exams. Select your path for content aligned to your specific exam.,NurseNest ofrece preparación específica para los exámenes de enfermería canadienses y estadounidenses. Seleccione su ruta para contenido alineado con su examen específico.,present_and_translated,home,3
es,home.examPath.us.cta,NCLEX-RN Prep Guide,Guía de preparación NCLEX-RN,present_and_translated,home,3
es,home.examPath.us.desc,"Master the NCLEX-RN and NCLEX-PN with Next Generation NCLEX question types, clinical judgment measurement model, and US scope of practice content.","Domine NCLEX-RN y NCLEX-PN con los tipos de preguntas NCLEX de próxima generación, el modelo de medición del juicio clínico y el contenido de práctica del alcance de EE. UU.",present_and_translated,home,3
es,home.examPath.us.pill1,NGN Question Types,Tipos de preguntas sobre NGN,present_and_translated,home,3
es,home.examPath.us.pill2,Clinical Judgment Model,Modelo de juicio clínico,present_and_translated,home,3
es,home.examPath.us.pill3,NCSBN Standards,Estándares NCSBN,present_and_translated,home,3
es,home.examPath.us.subtitle,RN & PN Licensure,Licencia de enfermera registrada y enfermera especializada,present_and_translated,home,3
es,home.examPath.us.title,United States — NCLEX,Estados Unidos — NCLEX,present_and_translated,home,3
es,home.examPath.yourRegion,Your Region,Tu región,present_and_translated,home,3
es,home.exams.desc,Timed practice exams with detailed rationales and scoring.,Exámenes de práctica cronometrados con fundamentos detallados y puntuación.,present_and_translated,home,3
es,home.exams.title,Mock Exams,Exámenes simulados,present_and_translated,home,3
es,home.exploreHubs.link.blog,Blog & study notes,Blog y notas de estudio,present_and_translated,home,3
es,home.exploreHubs.link.nclexRn,NCLEX-RN practice hub,Centro de práctica NCLEX-RN,present_and_translated,home,3
es,home.exploreHubs.link.np,NP exam prep,preparación para el examen NP,present_and_translated,home,3
es,home.exploreHubs.link.pricing,Plans & checkout,Planes y pago,present_and_translated,home,3
es,home.exploreHubs.link.rexPn,REx-PN & NCLEX-PN prep,Preparación de REx-PN y NCLEX-PN,present_and_translated,home,3
es,home.exploreHubs.link.tools,Clinical calculators,Calculadoras clínicas,present_and_translated,home,3
es,home.exploreHubs.subtitle,"Deeper pages for RN, PN, and NP prep—plus clinical calculators and pricing without leaving the same shell.","Páginas más profundas para la preparación de RN, PN y NP, además de calculadoras clínicas y precios sin salir del mismo caparazón.",present_and_translated,home,3
es,home.exploreHubs.title,"Guides, tools, and plans when you are ready","Guías, herramientas y planes cuando esté listo",present_and_translated,home,3
es,home.faq.a1,"No. NurseNest is an independent educational platform. It is not affiliated with, endorsed by, or connected to NCLEX, NCSBN, CNO, or any nursing or allied health regulatory body. All content is developed independently by healthcare professionals and is designed to align with the content domains and cognitive patterns assessed on licensure and certification examinations.","No. NurseNest es una plataforma educativa independiente. No está afiliado, respaldado ni conectado con NCLEX, NCSBN, CNO ni con ningún organismo regulador de salud aliado o de enfermería. Todo el contenido es desarrollado de forma independiente por profesionales de la salud y está diseñado para alinearse con los dominios de contenido y los patrones cognitivos evaluados en los exámenes de licencia y certificación.",present_and_translated,home,3
es,home.faq.a10,"Yes. All NurseNest content is developed and reviewed by healthcare professionals with clinical and educational expertise. Lessons, practice questions, and case simulations are created to reflect current evidence-based practice guidelines and are designed to align with the content domains assessed on nursing, NP, and allied health certification examinations. Content is regularly updated to maintain clinical accuracy and relevance.","Sí. Todo el contenido de NurseNest es desarrollado y revisado por profesionales de la salud con experiencia clínica y educativa. Las lecciones, las preguntas de práctica y las simulaciones de casos se crean para reflejar las pautas de práctica actuales basadas en evidencia y están diseñadas para alinearse con los dominios de contenido evaluados en los exámenes de certificación de enfermería, NP y salud afines. El contenido se actualiza periódicamente para mantener la precisión y relevancia clínica.",present_and_translated,home,3
